date,walcl_musd,wtregen_musd,rrp_musd,ecb_assets_musd,boj_assets_musd,pboc_assets_musd,reserves_musd,repo_musd,discount_window_musd,fed_net_liq_musd,global_cb_musd
2020-06-21,7094690.00,1560850.00,1.00,6306543.34,6033341.39,5330955.83,3078491.00,0.00,7479.00,5533839.00,24765530.56
2020-06-22,7094690.00,1560850.00,10.00,6306543.34,6033341.39,5330955.83,3078491.00,0.00,7479.00,5533830.00,24765530.56
2020-06-23,7094690.00,1560850.00,11.00,6306543.34,6033341.39,5330955.83,3078491.00,0.00,7479.00,5533829.00,24765530.56
2020-06-24,7082302.00,1623942.00,1.00,6306543.34,6033341.39,5330955.83,2918756.00,0.00,6237.00,5458359.00,24753142.56
2020-06-25,7082302.00,1623942.00,1.00,6306543.34,6033341.39,5330955.83,2918756.00,0.00,6237.00,5458359.00,24753142.56
2020-06-26,7082302.00,1623942.00,200.00,6993834.37,6033341.39,5330955.83,2918756.00,0.00,6237.00,5458160.00,25440433.59
2020-06-27,7082302.00,1623942.00,200.00,6993834.37,6033341.39,5330955.83,2918756.00,0.00,6237.00,5458160.00,25440433.59
2020-06-28,7082302.00,1623942.00,200.00,6993834.37,6033341.39,5330955.83,2918756.00,0.00,6237.00,5458160.00,25440433.59
2020-06-29,7082302.00,1623942.00,250.00,6993834.37,6033341.39,5330955.83,2918756.00,6500.00,6237.00,5458110.00,25440433.59
2020-06-30,7082302.00,1623942.00,950.00,6993834.37,6033341.39,5330955.83,2918756.00,0.00,6237.00,5457410.00,25440433.59
2020-07-01,7009040.00,1657620.00,2.00,6993834.37,6194280.93,5330955.83,2884819.00,0.00,5860.00,5351418.00,25528111.13
2020-07-02,7009040.00,1657620.00,0.00,6993834.37,6194280.93,5330955.83,2884819.00,0.00,5860.00,5351420.00,25528111.13
2020-07-03,7009040.00,1657620.00,0.00,7066920.08,6194280.93,5330955.83,2884819.00,0.00,5860.00,5351420.00,25601196.84
2020-07-04,7009040.00,1657620.00,0.00,7066920.08,6194280.93,5330955.83,2884819.00,0.00,5860.00,5351420.00,25601196.84
2020-07-05,7009040.00,1657620.00,0.00,7066920.08,6194280.93,5330955.83,2884819.00,0.00,5860.00,5351420.00,25601196.84
2020-07-06,7009040.00,1657620.00,0.00,7066920.08,6194280.93,5330955.83,2884819.00,0.00,5860.00,5351420.00,25601196.84
2020-07-07,7009040.00,1657620.00,3.00,7066920.08,6194280.93,5330955.83,2884819.00,0.00,5860.00,5351417.00,25601196.84
2020-07-08,6920716.00,1653098.00,1.00,7066920.08,6194280.93,5330955.83,2813967.00,0.00,4846.00,5267617.00,25512872.84
2020-07-09,6920716.00,1653098.00,0.00,7066920.08,6194280.93,5330955.83,2813967.00,0.00,4846.00,5267618.00,25512872.84
2020-07-10,6920716.00,1653098.00,0.00,7140707.29,6194280.93,5330955.83,2813967.00,0.00,4846.00,5267618.00,25586660.05
2020-07-11,6920716.00,1653098.00,0.00,7140707.29,6194280.93,5330955.83,2813967.00,0.00,4846.00,5267618.00,25586660.05
2020-07-12,6920716.00,1653098.00,0.00,7140707.29,6194280.93,5330955.83,2813967.00,0.00,4846.00,5267618.00,25586660.05
2020-07-13,6920716.00,1653098.00,1.00,7140707.29,6194280.93,5330955.83,2813967.00,0.00,4846.00,5267617.00,25586660.05
2020-07-14,6920716.00,1653098.00,1.00,7140707.29,6194280.93,5330955.83,2813967.00,0.00,4846.00,5267617.00,25586660.05
2020-07-15,6958604.00,1655320.00,1.00,7140707.29,6194280.93,5330955.83,2777603.00,0.00,5058.00,5303283.00,25624548.05
2020-07-16,6958604.00,1655320.00,1.00,7140707.29,6194280.93,5330955.83,2777603.00,0.00,5058.00,5303283.00,25624548.05
2020-07-17,6958604.00,1655320.00,0.00,7231794.46,6194280.93,5330955.83,2777603.00,0.00,5058.00,5303284.00,25715635.21
2020-07-18,6958604.00,1655320.00,0.00,7231794.46,6194280.93,5330955.83,2777603.00,0.00,5058.00,5303284.00,25715635.21
2020-07-19,6958604.00,1655320.00,0.00,7231794.46,6194280.93,5330955.83,2777603.00,0.00,5058.00,5303284.00,25715635.21
2020-07-20,6958604.00,1655320.00,3.00,7231794.46,6194280.93,5330955.83,2777603.00,0.00,5058.00,5303281.00,25715635.21
2020-07-21,6958604.00,1655320.00,0.00,7231794.46,6194280.93,5330955.83,2777603.00,0.00,5058.00,5303284.00,25715635.21
2020-07-22,6964755.00,1804944.00,0.00,7231794.46,6194280.93,5330955.83,2631780.00,0.00,4578.00,5159811.00,25721786.21
2020-07-23,6964755.00,1804944.00,0.00,7231794.46,6194280.93,5330955.83,2631780.00,0.00,4578.00,5159811.00,25721786.21
2020-07-24,6964755.00,1804944.00,0.00,7389876.01,6194280.93,5330955.83,2631780.00,0.00,4578.00,5159811.00,25879867.77
2020-07-25,6964755.00,1804944.00,0.00,7389876.01,6194280.93,5330955.83,2631780.00,0.00,4578.00,5159811.00,25879867.77
2020-07-26,6964755.00,1804944.00,0.00,7389876.01,6194280.93,5330955.83,2631780.00,0.00,4578.00,5159811.00,25879867.77
2020-07-27,6964755.00,1804944.00,0.00,7389876.01,6194280.93,5330955.83,2631780.00,0.00,4578.00,5159811.00,25879867.77
2020-07-28,6964755.00,1804944.00,0.00,7389876.01,6194280.93,5330955.83,2631780.00,0.00,4578.00,5159811.00,25879867.77
2020-07-29,6949032.00,1816687.00,1.00,7389876.01,6194280.93,5330955.83,2615272.00,0.00,3611.00,5132344.00,25864144.77
2020-07-30,6949032.00,1816687.00,307.00,7389876.01,6194280.93,5330955.83,2615272.00,0.00,3611.00,5132038.00,25864144.77
2020-07-31,6949032.00,1816687.00,150.00,7519763.77,6194280.93,5330955.83,2615272.00,0.00,3611.00,5132195.00,25994032.53
2020-08-01,6949032.00,1816687.00,150.00,7519763.77,6455842.31,5330955.83,2615272.00,0.00,3611.00,5132195.00,26255593.91
2020-08-02,6949032.00,1816687.00,150.00,7519763.77,6455842.31,5330955.83,2615272.00,0.00,3611.00,5132195.00,26255593.91
2020-08-03,6949032.00,1816687.00,0.00,7519763.77,6455842.31,5330955.83,2615272.00,0.00,3611.00,5132345.00,26255593.91
2020-08-04,6949032.00,1816687.00,5.00,7519763.77,6455842.31,5330955.83,2615272.00,0.00,3611.00,5132340.00,26255593.91
2020-08-05,6945237.00,1745228.00,0.00,7519763.77,6455842.31,5330955.83,2713287.00,0.00,2809.00,5200009.00,26251798.91
2020-08-06,6945237.00,1745228.00,0.00,7519763.77,6455842.31,5330955.83,2713287.00,0.00,2809.00,5200009.00,26251798.91
2020-08-07,6945237.00,1745228.00,0.00,7519337.52,6455842.31,5330955.83,2713287.00,0.00,2809.00,5200009.00,26251372.67
2020-08-08,6945237.00,1745228.00,0.00,7519337.52,6455842.31,5330955.83,2713287.00,0.00,2809.00,5200009.00,26251372.67
2020-08-09,6945237.00,1745228.00,0.00,7519337.52,6455842.31,5330955.83,2713287.00,0.00,2809.00,5200009.00,26251372.67
2020-08-10,6945237.00,1745228.00,8.00,7519337.52,6455842.31,5330955.83,2713287.00,0.00,2809.00,5200001.00,26251372.67
2020-08-11,6945237.00,1745228.00,0.00,7519337.52,6455842.31,5330955.83,2713287.00,0.00,2809.00,5200009.00,26251372.67
2020-08-12,6957277.00,1669733.00,103.00,7519337.52,6455842.31,5330955.83,2788961.00,0.00,2690.00,5287441.00,26263412.67
2020-08-13,6957277.00,1669733.00,126.00,7519337.52,6455842.31,5330955.83,2788961.00,0.00,2690.00,5287418.00,26263412.67
2020-08-14,6957277.00,1669733.00,1.00,7578636.54,6455842.31,5330955.83,2788961.00,0.00,2690.00,5287543.00,26322711.69
2020-08-15,6957277.00,1669733.00,1.00,7578636.54,6455842.31,5330955.83,2788961.00,0.00,2690.00,5287543.00,26322711.69
2020-08-16,6957277.00,1669733.00,1.00,7578636.54,6455842.31,5330955.83,2788961.00,0.00,2690.00,5287543.00,26322711.69
2020-08-17,6957277.00,1669733.00,54.00,7578636.54,6455842.31,5330955.83,2788961.00,0.00,2690.00,5287490.00,26322711.69
2020-08-18,6957277.00,1669733.00,2.00,7578636.54,6455842.31,5330955.83,2788961.00,0.00,2690.00,5287542.00,26322711.69
2020-08-19,7010637.00,1643505.00,112.00,7578636.54,6455842.31,5330955.83,2827685.00,0.00,2818.00,5367020.00,26376071.69
2020-08-20,7010637.00,1643505.00,150.00,7578636.54,6455842.31,5330955.83,2827685.00,0.00,2818.00,5366982.00,26376071.69
2020-08-21,7010637.00,1643505.00,0.00,7564309.46,6455842.31,5330955.83,2827685.00,0.00,2818.00,5367132.00,26361744.60
2020-08-22,7010637.00,1643505.00,0.00,7564309.46,6455842.31,5330955.83,2827685.00,0.00,2818.00,5367132.00,26361744.60
2020-08-23,7010637.00,1643505.00,0.00,7564309.46,6455842.31,5330955.83,2827685.00,0.00,2818.00,5367132.00,26361744.60
2020-08-24,7010637.00,1643505.00,0.00,7564309.46,6455842.31,5330955.83,2827685.00,0.00,2818.00,5367132.00,26361744.60
2020-08-25,7010637.00,1643505.00,12.00,7564309.46,6455842.31,5330955.83,2827685.00,0.00,2818.00,5367120.00,26361744.60
2020-08-26,6990418.00,1622690.00,9.00,7564309.46,6455842.31,5330955.83,2815794.00,0.00,2704.00,5367719.00,26341525.60
2020-08-27,6990418.00,1622690.00,2.00,7564309.46,6455842.31,5330955.83,2815794.00,0.00,2704.00,5367726.00,26341525.60
2020-08-28,6990418.00,1622690.00,0.00,7664526.05,6455842.31,5330955.83,2815794.00,0.00,2704.00,5367728.00,26441742.20
2020-08-29,6990418.00,1622690.00,0.00,7664526.05,6455842.31,5330955.83,2815794.00,0.00,2704.00,5367728.00,26441742.20
2020-08-30,6990418.00,1622690.00,0.00,7664526.05,6455842.31,5330955.83,2815794.00,0.00,2704.00,5367728.00,26441742.20
2020-08-31,6990418.00,1622690.00,11.00,7664526.05,6455842.31,5330955.83,2815794.00,0.00,2704.00,5367717.00,26441742.20
2020-09-01,6990418.00,1622690.00,8.00,7664526.05,6509687.74,5330955.83,2815794.00,0.00,2704.00,5367720.00,26495587.62
2020-09-02,7017492.00,1639159.00,14.00,7664526.05,6509687.74,5330955.83,2851916.00,0.00,2956.00,5378319.00,26522661.62
2020-09-03,7017492.00,1639159.00,0.00,7664526.05,6509687.74,5330955.83,2851916.00,0.00,2956.00,5378333.00,26522661.62
2020-09-04,7017492.00,1639159.00,0.00,7634368.97,6509687.74,5330955.83,2851916.00,0.00,2956.00,5378333.00,26492504.54
2020-09-05,7017492.00,1639159.00,0.00,7634368.97,6509687.74,5330955.83,2851916.00,0.00,2956.00,5378333.00,26492504.54
2020-09-06,7017492.00,1639159.00,0.00,7634368.97,6509687.74,5330955.83,2851916.00,0.00,2956.00,5378333.00,26492504.54
2020-09-07,7017492.00,1639159.00,0.00,7634368.97,6509687.74,5330955.83,2851916.00,0.00,2956.00,5378333.00,26492504.54
2020-09-08,7017492.00,1639159.00,0.00,7634368.97,6509687.74,5330955.83,2851916.00,0.00,2956.00,5378333.00,26492504.54
2020-09-09,7010614.00,1611083.00,1.00,7634368.97,6509687.74,5330955.83,2857463.00,0.00,2710.00,5399530.00,26485626.54
2020-09-10,7010614.00,1611083.00,10.00,7634368.97,6509687.74,5330955.83,2857463.00,0.00,2710.00,5399521.00,26485626.54
2020-09-11,7010614.00,1611083.00,0.00,7660113.46,6509687.74,5330955.83,2857463.00,0.00,2710.00,5399531.00,26511371.02
2020-09-12,7010614.00,1611083.00,0.00,7660113.46,6509687.74,5330955.83,2857463.00,0.00,2710.00,5399531.00,26511371.02
2020-09-13,7010614.00,1611083.00,0.00,7660113.46,6509687.74,5330955.83,2857463.00,0.00,2710.00,5399531.00,26511371.02
2020-09-14,7010614.00,1611083.00,1.00,7660113.46,6509687.74,5330955.83,2857463.00,0.00,2710.00,5399530.00,26511371.02
2020-09-15,7010614.00,1611083.00,2.00,7660113.46,6509687.74,5330955.83,2857463.00,0.00,2710.00,5399529.00,26511371.02
2020-09-16,7064475.00,1614855.00,55.00,7660113.46,6509687.74,5330955.83,2885412.00,0.00,3036.00,5449565.00,26565232.02
2020-09-17,7064475.00,1614855.00,1.00,7660113.46,6509687.74,5330955.83,2885412.00,0.00,3036.00,5449619.00,26565232.02
2020-09-18,7064475.00,1614855.00,0.00,7709921.77,6509687.74,5330955.83,2885412.00,0.00,3036.00,5449620.00,26615040.33
2020-09-19,7064475.00,1614855.00,0.00,7709921.77,6509687.74,5330955.83,2885412.00,0.00,3036.00,5449620.00,26615040.33
2020-09-20,7064475.00,1614855.00,0.00,7709921.77,6509687.74,5330955.83,2885412.00,0.00,3036.00,5449620.00,26615040.33
2020-09-21,7064475.00,1614855.00,54.00,7709921.77,6509687.74,5330955.83,2885412.00,0.00,3036.00,5449566.00,26615040.33
2020-09-22,7064475.00,1614855.00,0.00,7709921.77,6509687.74,5330955.83,2885412.00,0.00,3036.00,5449620.00,26615040.33
2020-09-23,7093161.00,1680688.00,1.00,7709921.77,6509687.74,5330955.83,2830499.00,0.00,3359.00,5412472.00,26643726.33
2020-09-24,7093161.00,1680688.00,4.00,7709921.77,6509687.74,5330955.83,2830499.00,0.00,3359.00,5412469.00,26643726.33
2020-09-25,7093161.00,1680688.00,0.00,7592148.07,6509687.74,5330955.83,2830499.00,0.00,3359.00,5412473.00,26525952.63
2020-09-26,7093161.00,1680688.00,0.00,7592148.07,6509687.74,5330955.83,2830499.00,0.00,3359.00,5412473.00,26525952.63
2020-09-27,7093161.00,1680688.00,0.00,7592148.07,6509687.74,5330955.83,2830499.00,0.00,3359.00,5412473.00,26525952.63
2020-09-28,7093161.00,1680688.00,0.00,7592148.07,6509687.74,5330955.83,2830499.00,0.00,3359.00,5412473.00,26525952.63
2020-09-29,7093161.00,1680688.00,1301.00,7592148.07,6509687.74,5330955.83,2830499.00,0.00,3359.00,5411172.00,26525952.63
2020-09-30,7056129.00,1679152.00,850.00,7592148.07,6509687.74,5330955.83,2839316.00,0.00,3437.00,5376127.00,26488920.63
2020-10-01,7056129.00,1679152.00,1.00,7592148.07,6616420.92,5330955.83,2839316.00,0.00,3437.00,5376976.00,26595653.82
2020-10-02,7056129.00,1679152.00,0.00,7849004.11,6616420.92,5330955.83,2839316.00,0.00,3437.00,5376977.00,26852509.86
2020-10-03,7056129.00,1679152.00,0.00,7849004.11,6616420.92,5330955.83,2839316.00,0.00,3437.00,5376977.00,26852509.86
2020-10-04,7056129.00,1679152.00,0.00,7849004.11,6616420.92,5330955.83,2839316.00,0.00,3437.00,5376977.00,26852509.86
2020-10-05,7056129.00,1679152.00,0.00,7849004.11,6616420.92,5330955.83,2839316.00,0.00,3437.00,5376977.00,26852509.86
2020-10-06,7056129.00,1679152.00,0.00,7849004.11,6616420.92,5330955.83,2839316.00,0.00,3437.00,5376977.00,26852509.86
2020-10-07,7074649.00,1697074.00,11.00,7849004.11,6616420.92,5330955.83,2840860.00,23.00,2939.00,5377564.00,26871029.86
2020-10-08,7074649.00,1697074.00,212.00,7849004.11,6616420.92,5330955.83,2840860.00,0.00,2939.00,5377363.00,26871029.86
2020-10-09,7074649.00,1697074.00,0.00,7949101.28,6616420.92,5330955.83,2840860.00,0.00,2939.00,5377575.00,26971127.04
2020-10-10,7074649.00,1697074.00,0.00,7949101.28,6616420.92,5330955.83,2840860.00,0.00,2939.00,5377575.00,26971127.04
2020-10-11,7074649.00,1697074.00,0.00,7949101.28,6616420.92,5330955.83,2840860.00,0.00,2939.00,5377575.00,26971127.04
2020-10-12,7074649.00,1697074.00,0.00,7949101.28,6616420.92,5330955.83,2840860.00,0.00,2939.00,5377575.00,26971127.04
2020-10-13,7074649.00,1697074.00,0.00,7949101.28,6616420.92,5330955.83,2840860.00,0.00,2939.00,5377575.00,26971127.04
2020-10-14,7151426.00,1680998.00,0.00,7949101.28,6616420.92,5330955.83,2861929.00,0.00,2769.00,5470428.00,27047904.04
2020-10-15,7151426.00,1680998.00,1.00,7949101.28,6616420.92,5330955.83,2861929.00,0.00,2769.00,5470427.00,27047904.04
2020-10-16,7151426.00,1680998.00,2.00,7901388.24,6616420.92,5330955.83,2861929.00,0.00,2769.00,5470426.00,27000190.99
2020-10-17,7151426.00,1680998.00,2.00,7901388.24,6616420.92,5330955.83,2861929.00,0.00,2769.00,5470426.00,27000190.99
2020-10-18,7151426.00,1680998.00,2.00,7901388.24,6616420.92,5330955.83,2861929.00,0.00,2769.00,5470426.00,27000190.99
2020-10-19,7151426.00,1680998.00,4.00,7901388.24,6616420.92,5330955.83,2861929.00,0.00,2769.00,5470424.00,27000190.99
2020-10-20,7151426.00,1680998.00,7.00,7901388.24,6616420.92,5330955.83,2861929.00,0.00,2769.00,5470421.00,27000190.99
2020-10-21,7177265.00,1724792.00,0.00,7901388.24,6616420.92,5330955.83,2860480.00,0.00,3146.00,5452473.00,27026029.99
2020-10-22,7177265.00,1724792.00,1.00,7901388.24,6616420.92,5330955.83,2860480.00,0.00,3146.00,5452472.00,27026029.99
2020-10-23,7177265.00,1724792.00,0.00,8032393.53,6616420.92,5330955.83,2860480.00,0.00,3146.00,5452473.00,27157035.28
2020-10-24,7177265.00,1724792.00,0.00,8032393.53,6616420.92,5330955.83,2860480.00,0.00,3146.00,5452473.00,27157035.28
2020-10-25,7177265.00,1724792.00,0.00,8032393.53,6616420.92,5330955.83,2860480.00,0.00,3146.00,5452473.00,27157035.28
2020-10-26,7177265.00,1724792.00,1.00,8032393.53,6616420.92,5330955.83,2860480.00,0.00,3146.00,5452472.00,27157035.28
2020-10-27,7177265.00,1724792.00,0.00,8032393.53,6616420.92,5330955.83,2860480.00,0.00,3146.00,5452473.00,27157035.28
2020-10-28,7146306.00,1680933.00,5.00,8032393.53,6616420.92,5330955.83,2880781.00,0.00,2790.00,5465368.00,27126076.28
2020-10-29,7146306.00,1680933.00,14.00,8032393.53,6616420.92,5330955.83,2880781.00,0.00,2790.00,5465359.00,27126076.28
2020-10-30,7146306.00,1680933.00,1.00,7891731.17,6616420.92,5330955.83,2880781.00,0.00,2790.00,5465372.00,26985413.92
2020-10-31,7146306.00,1680933.00,1.00,7891731.17,6616420.92,5330955.83,2880781.00,0.00,2790.00,5465372.00,26985413.92
2020-11-01,7146306.00,1680933.00,1.00,7891731.17,6746744.79,5330955.83,2880781.00,0.00,2790.00,5465372.00,27115737.78
2020-11-02,7146306.00,1680933.00,0.00,7891731.17,6746744.79,5330955.83,2880781.00,0.00,2790.00,5465373.00,27115737.78
2020-11-03,7146306.00,1680933.00,0.00,7891731.17,6746744.79,5330955.83,2880781.00,0.00,2790.00,5465373.00,27115737.78
2020-11-04,7157479.00,1621346.00,0.00,7891731.17,6746744.79,5330955.83,2966737.00,0.00,2372.00,5536133.00,27126910.78
2020-11-05,7157479.00,1621346.00,0.00,7891731.17,6746744.79,5330955.83,2966737.00,0.00,2372.00,5536133.00,27126910.78
2020-11-06,7157479.00,1621346.00,0.00,8078801.28,6746744.79,5330955.83,2966737.00,0.00,2372.00,5536133.00,27313980.90
2020-11-07,7157479.00,1621346.00,0.00,8078801.28,6746744.79,5330955.83,2966737.00,0.00,2372.00,5536133.00,27313980.90
2020-11-08,7157479.00,1621346.00,0.00,8078801.28,6746744.79,5330955.83,2966737.00,0.00,2372.00,5536133.00,27313980.90
2020-11-09,7157479.00,1621346.00,0.00,8078801.28,6746744.79,5330955.83,2966737.00,0.00,2372.00,5536133.00,27313980.90
2020-11-10,7157479.00,1621346.00,0.00,8078801.28,6746744.79,5330955.83,2966737.00,0.00,2372.00,5536133.00,27313980.90
2020-11-11,7175417.00,1600837.00,0.00,8078801.28,6746744.79,5330955.83,2976170.00,0.00,2317.00,5574580.00,27331918.90
2020-11-12,7175417.00,1600837.00,0.00,8078801.28,6746744.79,5330955.83,2976170.00,0.00,2317.00,5574580.00,27331918.90
2020-11-13,7175417.00,1600837.00,3.00,8079910.30,6746744.79,5330955.83,2976170.00,0.00,2317.00,5574577.00,27333027.92
2020-11-14,7175417.00,1600837.00,3.00,8079910.30,6746744.79,5330955.83,2976170.00,0.00,2317.00,5574577.00,27333027.92
2020-11-15,7175417.00,1600837.00,3.00,8079910.30,6746744.79,5330955.83,2976170.00,0.00,2317.00,5574577.00,27333027.92
2020-11-16,7175417.00,1600837.00,13.00,8079910.30,6746744.79,5330955.83,2976170.00,0.00,2317.00,5574567.00,27333027.92
2020-11-17,7175417.00,1600837.00,0.00,8079910.30,6746744.79,5330955.83,2976170.00,0.00,2317.00,5574580.00,27333027.92
2020-11-18,7243080.00,1556892.00,103.00,8079910.30,6746744.79,5330955.83,3043822.00,0.00,2167.00,5686085.00,27400690.92
2020-11-19,7243080.00,1556892.00,2000.00,8079910.30,6746744.79,5330955.83,3043822.00,0.00,2167.00,5684188.00,27400690.92
2020-11-20,7243080.00,1556892.00,0.00,8143167.06,6746744.79,5330955.83,3043822.00,0.00,2167.00,5686188.00,27463947.68
2020-11-21,7243080.00,1556892.00,0.00,8143167.06,6746744.79,5330955.83,3043822.00,0.00,2167.00,5686188.00,27463947.68
2020-11-22,7243080.00,1556892.00,0.00,8143167.06,6746744.79,5330955.83,3043822.00,0.00,2167.00,5686188.00,27463947.68
2020-11-23,7243080.00,1556892.00,485.00,8143167.06,6746744.79,5330955.83,3043822.00,0.00,2167.00,5685703.00,27463947.68
2020-11-24,7243080.00,1556892.00,1.00,8143167.06,6746744.79,5330955.83,3043822.00,0.00,2167.00,5686187.00,27463947.68
2020-11-25,7216480.00,1517215.00,0.00,8143167.06,6746744.79,5330955.83,3083636.00,0.00,2428.00,5699265.00,27437347.68
2020-11-26,7216480.00,1517215.00,0.00,8143167.06,6746744.79,5330955.83,3083636.00,0.00,2428.00,5699265.00,27437347.68
2020-11-27,7216480.00,1517215.00,0.00,8196755.10,6746744.79,5330955.83,3083636.00,0.00,2428.00,5699265.00,27490935.72
2020-11-28,7216480.00,1517215.00,0.00,8196755.10,6746744.79,5330955.83,3083636.00,0.00,2428.00,5699265.00,27490935.72
2020-11-29,7216480.00,1517215.00,0.00,8196755.10,6746744.79,5330955.83,3083636.00,0.00,2428.00,5699265.00,27490935.72
2020-11-30,7216480.00,1517215.00,6.00,8196755.10,6746744.79,5330955.83,3083636.00,0.00,2428.00,5699259.00,27490935.72
2020-12-01,7216480.00,1517215.00,2.00,8196755.10,6729714.56,5330955.83,3083636.00,0.00,2428.00,5699263.00,27473905.49
2020-12-02,7222414.00,1531053.00,1.00,8196755.10,6729714.56,5330955.83,3117307.00,0.00,1992.00,5691360.00,27479839.49
2020-12-03,7222414.00,1531053.00,0.00,8196755.10,6729714.56,5330955.83,3117307.00,0.00,1992.00,5691361.00,27479839.49
2020-12-04,7222414.00,1531053.00,0.00,8406052.30,6729714.56,5330955.83,3117307.00,0.00,1992.00,5691361.00,27689136.69
2020-12-05,7222414.00,1531053.00,0.00,8406052.30,6729714.56,5330955.83,3117307.00,0.00,1992.00,5691361.00,27689136.69
2020-12-06,7222414.00,1531053.00,0.00,8406052.30,6729714.56,5330955.83,3117307.00,0.00,1992.00,5691361.00,27689136.69
2020-12-07,7222414.00,1531053.00,1.00,8406052.30,6729714.56,5330955.83,3117307.00,0.00,1992.00,5691360.00,27689136.69
